brand,name,marketed,details
Sigma,Sigma 135mm T2 FF Cine,2017,Marketed: 01-Jan-2017;Lens: 135mm f/2
Sigma,Sigma 14mm F1.8 DG HSM Art,2017,Marketed: 01-Jan-2017;Lens: 14mm f/1.8
Sigma,Sigma 14mm T2 FF Cine,2017,Marketed: 01-Jan-2017;Lens: 14mm f/2
Sigma,Sigma 16mm F1.4 DC DN Contemporary,2017,Marketed: 01-Jan-2017;Lens: 16mm f/1.4
Sigma,Sigma 24-70mm F2.8 DG HSM OS Art,2017,Marketed: 01-Jan-2017;Lens: 24-70mm f/2.8-2.8
Sigma,Sigma 12-24mm F4 DG HSM Art,2016,Marketed: 01-Nov-2016;Lens: 12-24mm f/4
Sigma,Sigma 85mm F1.4 DG HSM Art,2016,Marketed: 19-Sep-2016;Lens: 85mm f/1.4
Sigma,Sigma 18-35mm T2 Cine,2016,Marketed: 07-Sep-2016;Lens: 18-35mm f/2-2
Sigma,Sigma 20mm T1.5 FF Cine,2016,Marketed: 07-Sep-2016;Lens: 20mm f/1.5
Sigma,Sigma 24-35mm T2.2 FF Cine,2016,Marketed: 07-Sep-2016;Lens: 24-35mm f/2.2-2.2
Sigma,Sigma 24mm T1.5 FF Cine,2016,Marketed: 07-Sep-2016;Lens: 24mm f/1.5
Sigma,Sigma 35mm T1.5 FF Cine,2016,Marketed: 07-Sep-2016;Lens: 35mm f/1.5
Sigma,Sigma 50mm T1.5 FF Cine,2016,Marketed: 07-Sep-2016;Lens: 50mm f/1.5
Sigma,Sigma 85mm T1.5 FF Cine,2016,Marketed: 07-Sep-2016;Lens: 85mm f/1.5
Sigma,Sigma 50-100mm F1.8 DC HSM Art,2016,Marketed: 23-Feb-2016;Lens: 50-100mm f/1.8
Sigma,Sigma 20mm F1.4 DG HSM Art,2015,Marketed: 16-Oct-2015;Lens: 20mm f/1.4
Sigma,Sigma 24-35mm F2 DG HSM Art,2015,Marketed: 19-Jun-2015;Lens: 24-35mm f/2
Sigma,Sigma 24mm F1.4 DG HSM,2015,Marketed: 10-Feb-2015;Lens: 24mm f/1.4
Sigma,Sigma 150-600mm F5-6.3 DG OS HSM | C,2014,Marketed: 15-Sep-2014;Lens: 150-600mm f/5-6.3 ø95
Sigma,Sigma 150-600mm F5-6.3 DG OS HSM | S,2014,Marketed: 15-Sep-2014
Sigma,Sigma 18-300mm F/3.5-6.3 DC Macro OS HSM Contemporary,2014,Marketed: 12-Sep-2014;Lens: 18-300mm f/3.5-6.3
Sigma,Sigma 18-200mm F3.5-6.3 DC Macro OS HSM,2014,Marketed: 06-Jan-2014;Lens: 18-200mm f/3.5-6.3 ø62
Sigma,Sigma 50mm F1.4 DG HSM,2014,Marketed: 06-Jan-2014;Lens: 50mm f/1.4 ø77
Sigma,Sigma 30mm F2.8 DN | A,2013,Marketed: 28-Oct-2013;Lens: 30mm f/2.8-22 ø46
Sigma,Sigma 24-105mm F4 DG OS HSM lens,2013,Marketed: 16-Oct-2013;Lens: 24-105mm f/4-22 ø82
Sigma,Sigma 18-35mm F1.8 DC HSM Art lens,2013,Marketed: 14-Jun-2013;Lens: 18-35mm f/1.8
Sigma,Sigma 120-300mm F2.8 DG OS HSM | S,2013,Marketed: 14-May-2013;Lens: 120-300mm f/2.8
Sigma,Sigma 60mm F2.8 DN Art lens,2013,Marketed: 02-May-2013;Lens: 60mm f/2.8
Sigma,Sigma 120-300mm F2.8 DG OS HSM,2013,Marketed: 24-Apr-2013;Lens: 120-300mm f/2.8
Sigma,Sigma 19mm F2.8 DN,2013,Marketed: 08-Mar-2013;Lens: 19mm f/2.8
Sigma,Sigma 30mm F2.8 DN,2013,Marketed: 08-Mar-2013;Lens: 30mm f/2.8
Sigma,Sigma 800mm F5.6 EX APO DG HSM,2013,Marketed: 01-Feb-2013
Sigma,Sigma 30mm F1.4 DC HSM,2013,Marketed: 29-Jan-2013;Lens: 30mm f/1.4
Sigma,Sigma 35mm F1.4 DG HSM,2013,Marketed: 07-Jan-2013;Lens: 35mm f/1.4
Sigma,Sigma 300mm F2.8 EX APO DG (HSM),2013,Marketed: 01-Jan-2013;Lens: 300mm f/2.8-32
Sigma,Sigma 500mm F4.5 EX DG APO (HSM)*,2013,Marketed: 01-Jan-2013;Lens: 500mm f/4.5
Sigma,Sigma 70mm F2.8 EX DG Macro,2013,Marketed: 01-Jan-2013;Lens: 70mm f/2.8
Sigma,Sigma 35mm F1.4 DG HSM | A,2012,Marketed: 01-Sep-2012;Lens: 35mm f/1.4 ø67
Sigma,Sigma 150mm F2.8 EX DG OS HSM APO Macro,2012,Marketed: 15-Aug-2012;Lens: 150mm f/2.8
Sigma,Sigma 180mm F2.8 macro lens,2012,Marketed: 13-Jul-2012;Lens: 180mm f/2.8
Sigma,Sigma APO Macro 180mm F2.8 EX DG OS HSM,2012,Marketed: 13-Jul-2012;Lens: 180mm f/2.8
Sigma,Sigma 120-300mm F2.8 EX DG OS APO HSM,2012,Marketed: 04-Jul-2012;Lens: 120-300mm f/22
Sigma,Sigma 50-150mm F2.8 APO EX DC OS HSM,2012,Marketed: 30-Mar-2012;Lens: 50-150mm f/2.8
Sigma,Sigma 19mm F2.8 EX DN,2012,Marketed: 09-Jan-2012;Lens: 19mm f/2.8
Sigma,Sigma 30mm F2.8 EX DN,2012,Marketed: 09-Jan-2012;Lens: 30mm f/2.8
Sigma,Sigma APO 50-150mm F2.8 EX DC OS HSM,2012,Marketed: 01-Jan-2012;Lens: 50-150mm f/2.8
Sigma,Sigma 70-300mm F4-5.6 DG Macro,2011,Marketed: 11-Nov-2011;Lens: 70-300mm f/4-5.6
Sigma,Sigma 18-200mm F3.5-6.3 DC OS HSM,2011,Marketed: 17-Oct-2011;Lens: 18-200mm f/3.5-6.3
Sigma,Sigma 105mm F2.8 EX DG OS HSM Macro,2011,Marketed: 28-Jun-2011;Lens: 105mm f/2.8
Sigma,Sigma 12-24mm F4.5-5.6 DG HSM II,2011,Marketed: 08-Feb-2011;Lens: 12-24mm f/4.6-5.6
Sigma,Sigma 50-150mm F2.8 EX DC APO HSM II,2011,Marketed: 01-Feb-2011;Lens: 50-150mm f/2.8
Sigma,Sigma 20mm F1.8 EX DG ASP RF,2011,Marketed: 01-Jan-2011;Lens: 20mm f/1.8-2.2
Sigma,Sigma 70-300mm F4-5.6 APO DG Macro(Motorized),2011,Marketed: 01-Jan-2011;Lens: 70-300mm f/4-5.6
Sigma,Sigma 17-70mm F2.8-4 DC Macro (OS)* HSM | C,2010,Marketed: 01-Sep-2010;Lens: 17-70mm f/2.8-4
Sigma,Sigma 17-50mm F2.8 EX DC OS HSM,2010,Marketed: 15-Jul-2010;Lens: 17-50mm f/2.8
Sigma,Sigma 17-70mm F2.8-4 DC Macro OS HSM,2010,Marketed: 14-May-2010
Sigma,Sigma 50-500mm F4.5-6.3 APO DG OS HSM,2010,Marketed: 22-Mar-2010;Lens: 50-500mm f/4.5-6.3
Sigma,Sigma 8-16mm F4.5-5.6 DC HSM,2010,Marketed: 23-Feb-2010
Sigma,Sigma 85mm F1.4 EX DG HSM,2010,Marketed: 01-Feb-2010;Lens: 85mm f/1.4
Sigma,Sigma 28mm_f18_ex_dg_asp_macro,2010,Marketed: 01-Jan-2010;Lens: 28mm f/1.8-2.8
Sigma,Sigma 70-300mm F4-5.6 DG Macro (Motorized),2010,Marketed: 01-Jan-2010;Lens: 70-300mm f/4-5.6
Sigma,Sigma APO 70-200mm F2.8 EX DG OS HSM,2010,Marketed: 01-Jan-2010;Lens: 70-200mm f/2.8-4.5
Sigma,Sigma 70-300mm F4-5.6 DG OS,2009,Marketed: 12-Nov-2009;Lens: 70-300mm f/4-5.6
Sigma,Sigma 50-200mm F4-5.6 DC OS HSM,2009,Marketed: 03-Mar-2009;Lens: 50-200mm f/4-5.6
Sigma,Sigma 10-20mm f3.5 EX DC HSM,2009,Marketed: 01-Mar-2009;Lens: 10-20mm f/3.5
Sigma,Sigma 1.4X Teleconverter EX APO DG,2008,Marketed: 23-Sep-2008;Lens:  f/4-5
Sigma,Sigma 50mm F1.4 EX DG HSM,2008,Marketed: 18-Mar-2008;Lens: 50mm f/1.4
Sigma,Sigma 10-20mm F4-5.6 EX DC HSM 4/3rds,2008,Marketed: 31-Jan-2008;Lens: 10-20mm f/4-5.6
Sigma,Sigma 150-500mm F5-6.3 APO DG OS HSM,2008,Marketed: 31-Jan-2008;Lens: 150-500mm f/5-6.3
Sigma,Sigma 18-125mm F3.8-5.6 DC (OS)* HSM,2008,Marketed: 31-Jan-2008;Lens: 18-125mm f/3.8-5.6
Sigma,Sigma 18-125mm F3.8-5.6 DC OS HSM,2008,Marketed: 31-Jan-2008;Lens: 18-125mm f/3.8-5.6
Sigma,Sigma 200-500mm F2.8 APO EX DG,2008,Marketed: 31-Jan-2008;Lens: 200-500mm f/2.8
Sigma,Sigma APO 120-400mm F4.5-5.6 DG OS HSM aka Sigma APO 120-400mm F4.5-5.6 DG HSM,2008,Marketed: 31-Jan-2008;Lens: 120-400mm f/4.5-5.6
Sigma,Sigma APO 150-500mm F5-6.3 DG OS HSM,2008,Marketed: 31-Jan-2008
Sigma,Sigma APO 200-500mm f/2.8,2008,Marketed: 31-Jan-2008;Lens: 200-500mm f/2.8
Sigma,Sigma APO 400-1000mm F5.6 EX DG,2008,Marketed: 31-Jan-2008;Lens: 400-1000mm f/5.6
Sigma,Sigma APO 50-150mm F2.8 II EX DC HSM for Pentax/,2008,Marketed: 31-Jan-2008;Lens: 50-150mm f/2.8
Sigma,Sigma APO 70-200mm F2.8 II EX DG MACRO HSM Penta,2008,Marketed: 31-Jan-2008;Lens: 70-200mm f/2.8
Sigma,Sigma 4.5mm F2.8 EX DC HSM Circular Fisheye,2008,Marketed: 01-Jan-2008;Lens: 4.5mm f/2.8
Sigma,Sigma APO 50-150mm F2.8 II EX DC HSM,2007,Marketed: 03-Dec-2007;Lens: 50-150mm f/2.8
Sigma,Sigma APO 70-200mm F2.8 II EX DG MACRO HSM,2007,Marketed: 03-Dec-2007;Lens: 70-200mm f/2.8
Sigma,Sigma 10mm F2.8 EX DC Fisheye HSM,2007,Marketed: 14-Nov-2007;Lens: 10-28mm f/2.8
Sigma,Sigma 10mm F2.8 EX DC HSM Fisheye,2007,Marketed: 14-Nov-2007;Lens: 10mm f/2.8-5
Sigma,Sigma 4.5mm EX DC Circular Fisheye HSM,2007,Marketed: 14-Nov-2007;Lens: 4.5mm
Sigma,Sigma 18-200mm F3.5-6.3 DC OS,2006,Marketed: 26-Sep-2006;Lens: 18-200mm f/3.5-6.3
Sigma,Sigma 18-50mm F2.8 EX DC MACRO,2006,Marketed: 26-Sep-2006;Lens: 18-50mm f/2.8
Sigma,Sigma 50-150mm F2.8 EX DC APO HSM,2006,Marketed: 11-Aug-2006;Lens: 50-150mm f/2.8
Sigma,Sigma 70mm f/2.8 EX DG,2006,Marketed: 10-Jul-2006;Lens: 70mm f/2.8
Sigma,Sigma 70-200mm f/2.8 EX DG APO Macro HSM,2006,Marketed: 22-Jun-2006;Lens: 70-200mm f/2.8-22 ø77
Sigma,Sigma 8mm f/3.5 EX DG Circular Fisheye,2006,Marketed: 06-Jun-2006;Lens: 8mm f/3.5
Sigma,Sigma 70-200mm F2.8 APO EX DG MACRO HSM,2006,Marketed: 25-Feb-2006;Lens: 70-200mm f/2.8
Sigma,Sigma 17-70mm f/2.8-4.5 DC Macro,2006,Marketed: 20-Jan-2006;Lens: 17-70mm f/2.8-4.5
Sigma,Sigma 300-800mm F5.6 EX DG APO HSM,2006,Marketed: 01-Jan-2006;Lens: 300-800mm f/5.6-8
Sigma,Sigma 70-300mm f/4.5-5.6 APO DG Macro,2005,Marketed: 01-Apr-2005;Lens: 70-300mm f/4.5-5.6
Sigma,Sigma 70-300mm f/4.5-5.6 DG Macro,2005,Marketed: 01-Apr-2005;Lens: 70-300mm f/4.5-5.6
Sigma,Sigma 10-20mm f/4-5.6 EX DC HSM,2005,Marketed: 14-Feb-2005;Lens: 10-20mm
Sigma,Sigma 18-200mm f/3.5-6.3 DC,2005,Marketed: 14-Feb-2005
Sigma,Sigma 30mm f/1.4 EX DC HSM,2005,Marketed: 14-Feb-2005;Lens: 30mm f/1.4
Sigma,Sigma 15mm F2.8 EX DG Diagonal Fisheye,2005,Marketed: 01-Jan-2005;Lens: 15mm f/2.8
Sigma,Sigma 70-300mm F4-5.6 APO DG Macro,2005,Marketed: 01-Jan-2005;Lens: 70-300mm f/4-5.6
Sigma,Sigma 150mm f/2.8 APO EX DG Macro HSM,2004,Marketed: 10-Sep-2004;Lens: 150mm f/2.8
Sigma,Sigma 18-50mm f/2.8 EX DC,2004,Marketed: 21-Jul-2004;Lens: 18-50mm f/2.8
Sigma,Sigma 105mm f/2.8 EX DG Macro,2004,Marketed: 21-Jun-2004;Lens: 105mm f/2.8
Sigma,Sigma 50mm f/2.8 EX DG Macro,2004,Marketed: 21-Jun-2004;Lens: 50mm f/2.8
Sigma,Sigma 18-125mm F3.5-5.6 DC IF ASP,2004,Marketed: 16-Mar-2004;Lens: 18-125mm
Sigma,Sigma 24-60mm F2.8 EX DG IF ASP,2004,Marketed: 12-Feb-2004
Sigma,Sigma 17-35mm f/2.8-4 EX DG ASP HSM,2004,Marketed: 06-Feb-2004
Sigma,Sigma 80-400mm F4.5-5.6 APO EX DG OS,2004,Marketed: 06-Feb-2004;Lens: 80-400mm f/4.5-5.6
Sigma,Sigma 12-24mm f/4.5-5.6 EX DG ASP HSM,2003,Marketed: 17-Oct-2003
Sigma,Sigma 28-300mm f/3.5-6.3 Macro,2003,Marketed: 11-Aug-2003
Sigma,Sigma 24-135mm f/2.8-4.5,2003,Marketed: 22-Jul-2003
Sigma,Sigma 300-800mm f/5.6 EX DG IF HSM APO,2003,Marketed: 28-Feb-2003;Lens: 300-800mm f/5.6
Sigma,Sigma 120-300mm f/2.8 EX DG IF HSM APO,2002,Marketed: 01-Dec-2002;Lens: 120-300mm f/2.8
Sigma,Sigma 28-70mm f/2.8-4 DG HSM,2002,Marketed: 18-Oct-2002
Sigma,Sigma 28mm f1.8 EX  ASP DG Macro,2000,Marketed: 01-Feb-2000;Lens: 28mm f/1.8
Sigma,Sigma 100-300mm f/4 APO EX DG HSM,,Lens: 100-300mm f/4
Sigma,Sigma 105mm f/2.8 EX Macro,,Lens: 105mm f/2.8
Sigma,Sigma 135-400mm f/4.5-5.6 Aspherical,,Lens: 135-400mm f/4.5
Sigma,Sigma 14mm f/2.8 EX Asp,,Lens: 14mm f/2.8
Sigma,Sigma 14mm f/3.5,,
Sigma,Sigma 15-30mm f/3.5-4.5 EX DG ASP,,
Sigma,Sigma 15mm f/2.8 EX Fisheye,,Lens: 15mm f/2.8
Sigma,Sigma 170-500mm f/5-6.3 DG RF APO,,Lens: 170-500mm
Sigma,Sigma 17-35mm f/2.8-4 EX ASP HSM,,
Sigma,Sigma 180mm f/3.5 EX APO Macro IF HSM,,Lens: 180mm f/3.5
Sigma,Sigma 18-250 F3.5-6.3 DS OS HSM,,
Sigma,Sigma 18-35mm f/3.5-4.5 Aspherical,,Lens: 18-35mm f/3.5-4.5
Sigma,Sigma 18-50mm F2.8-4.5 DC OS HSM,,
Sigma,Sigma 18-50mm f/3.5-5.6 DC,,
Sigma,Sigma 20-40mm f/2.8 EX DG ASP,,
Sigma,Sigma 20mm f/1.8 EX ASP DG RF,,Lens: 20mm f/1.8
Sigma,Sigma 24-70mm f/2.8 EX DG ASP DF,,
Sigma,Sigma 24-70mm F2.8 IF EX DG HSM,,
Sigma,Sigma 24-70mm f/3.5-5.6 ASP HF,,
Sigma,Sigma 24mm f1.8 EX ASP DG Macro,,Lens: 24mm f/1.8
Sigma,Sigma 28-105mm f/2.8-4 ASP,,
Sigma,Sigma 28-105mm f/3.8-5.6 UC-III ASP IF,,
Sigma,Sigma 28-135mm f/3.8-5.6 Macro,,
Sigma,Sigma 28-300mm f/3.5-6.3 ASP,,
Sigma,Sigma 28-300mm f/3.5-6.3 DG Macro,,Lens: 28-300mm f/3.5-6.3
Sigma,Sigma 28-70mm f/2.8 EX ASP DF,,
Sigma,Sigma 28-70mm f/2.8 EX DG,,Lens: 28-70mm f/2.8
Sigma,Sigma 28-80mm f/3.5-5.6 ASP HF,,
Sigma,Sigma 28-80mm f/3.5-5.6 ASP II,,
Sigma,Sigma 300mm f/2.8 EX APO HSM,,Lens: 300mm f/2.8
Sigma,Sigma 400mm f/5.6 APO,,Lens: 400mm f/5.6
Sigma,Sigma 500mm f/4.5 EX APO HSM,,Lens: 500mm f/4.5
Sigma,Sigma 50-500mm f/4-6.3 EX APO RF,,Lens: 50-500mm f/4
Sigma,Sigma 50-500mm f/4-6.3 EX DG/HSM,,Lens: 50-500mm f/4
Sigma,Sigma 55-200mm f/4-5.6 DC,,
Sigma,Sigma 70-210mm f/2.8 APO,,Lens: 70-210mm f/2.8
Sigma,Sigma 70-300mm f/4-5.6 DG APO Macro,,Lens: 70-300mm f/4-5.6
Sigma,Sigma 800mm f/5.6 EX APO HSM,,Lens: 800mm f/5.6
Sigma,Sigma 8mm f/4.0 EX Circular Fish-Eye,,Lens: 8mm f/4
Sigma,Sigma Sigma 24-105/4.0 DG HSM,,Lens: 24-105mm f/4
Sony,Sony FX3,2021,Marketed: 23-Feb-2021;Lens Mount: E;Megapixels: 10.2
Sony,Sony Alpha α1 aka Sony ILCE-1,2021,Marketed: 26-Jan-2021;Lens Mount: Alpha;Megapixels: 50.1
Sony,Sony Alpha α7C aka ILCE-7C,2020,Marketed: 15-Sep-2020;Lens Mount: Alpha;Megapixels: 24.2
Sony,Sony Alpha α7S III aka ILCE-7SM3,2020,Marketed: 28-Jul-2020;Lens Mount: E;Megapixels: 12.1
Sony,Sony Vlog Camera ZV-1,2020,Marketed: 26-May-2020;Lens Mount:  Fixed;Lens: 24-70mm f/1.8-2.8
Sony,Sony Alpha α9 II aka ILCE-9M2,2019,Marketed: 03-Oct-2019;Lens Mount: Alpha;Megapixels: 24.2
Sony,"Sony Xperia 5 aka Sony J8210, J8270, J9210, J9260",2019,Marketed: 05-Sep-2019;Megapixels: 12
Sony,Sony Alpha α6100 aka ILCE-6100,2019,Marketed: 28-Aug-2019;Lens Mount: E;Megapixels: 24.2
Sony,Sony Alpha α6600 aka ILCE-6600,2019,Marketed: 28-Aug-2019;Lens Mount: E;Megapixels: 24.2
Sony,Sony RX100 VII aka DSC-RX100M7,2019,Marketed: 25-Jul-2019;Lens Mount:  Fixed;Lens: 24-200mm f/2.8-4.5;Megapixels: 20.1
Sony,Sony Alpha α7R IV aka ILCE-7RM4,2019,Marketed: 16-Jul-2019;Lens Mount: E;Megapixels: 26.2
Sony,Sony RX0 II aka DSC-RX0M2,2019,Marketed: 26-Mar-2019;Lens Mount:  Fixed;Lens: Zeiss Ikon  24mm f/4;Megapixels: 15.3
Sony,Sony Alpha α6400 aka ILCE-6400,2019,Marketed: 15-Jan-2019;Lens Mount: Alpha;Megapixels: 24.2
Sony,Sony Cyber-shot HX95,2018,Marketed: 30-Aug-2018;Lens Mount:  Fixed
Sony,Sony Cyber-shot HX99,2018,Marketed: 30-Aug-2018;Lens Mount:  Fixed
Sony,Sony α7 III aka ILCE-7M3,2018,Marketed: 15-Aug-2018;Megapixels: 24.2
Sony,Sony Alpha α7R III aka ILCE-7RM3,2018,Marketed: 15-Aug-2018;Megapixels: 24.2
Sony,Sony Cyber-shot RX100 VI aka DSC-RX100M6,2018,Marketed: 05-Jun-2018;Lens Mount:  Fixed;Lens: 24-200mm f/2.8-4.5;Megapixels: 20.1
Sony,Sony RX10 IV aka DSC-RX10M4,2017,Marketed: 12-Sep-2017;Lens Mount:  Fixed;Lens: 24-600mm f/2.4-4;Megapixels: 20.1
Sony,Sony RX0,2017,Marketed: 31-Aug-2017;Lens Mount:  Fixed;Lens: Zeiss Ikon  24mm f/4;Megapixels: 15.3
Sony,Sony Alpha α9 aka Sony ILCE-9,2017,Marketed: 19-Apr-2017;Lens Mount: Alpha;Megapixels: 24.2
Sony,Sony Cyber-shot HX350,2016,Marketed: 20-Dec-2016;Lens Mount:  Fixed;Lens: 24-1200mm;Megapixels: 20.4
Sony,Sony Alpha α6500 aka Sony ILCE-6500,2016,Marketed: 06-Oct-2016;Megapixels: 24.2
Sony,Sony Cyber-shot RX100 V aka Sony DSC-RX100M5,2016,Marketed: 06-Oct-2016;Lens Mount:  Fixed;Lens: 24-70mm f/1.8;Megapixels: 20.1
Sony,Sony Alpha α99 II aka Sony ILCA-99M2,2016,Marketed: 19-Sep-2016;Lens Mount: Alpha;Shutter Speeds: 1/8000 to 30s;Megapixels: 42
Sony,Sony Xperia XZ Smartphone,2016,Marketed: 01-Sep-2016
Sony,Sony a68 aka Sony α68 aka Sony ILCA-68,2016,Marketed: 19-May-2016;Megapixels: 16.1
Sony,Sony RX10 III aka DSC-RX10M3,2016,Marketed: 29-Mar-2016;Lens Mount:  Fixed;Lens: 24-600mm f/2.4-4;Megapixels: 20.1
Sony,Sony Alpha α6300 aka Sony ILCE-6300,2016,Marketed: 03-Feb-2016
Sony,Sony Xperia X Compact Smartphone,2016,Marketed: 06-Jan-2016
Sony,Sony Alpha α7 II aka Sony ILCE-7M2,2015,Marketed: 04-Nov-2015;Megapixels: 24.3
Sony,Sony Cyber-shot RX1R II aka DSC-RX1RM2,2015,Marketed: 14-Oct-2015;Lens Mount:  Fixed;Megapixels: 42.4
Sony,Sony Alpha α7S II aka Sony ILCE-7SM2,2015,Marketed: 11-Sep-2015;Megapixels: 12.2
Sony,Sony Alpha α7R II aka Sony ILCE-7RM2,2015,Marketed: 11-Jun-2015;Megapixels: 42.4
Sony,Sony Cyber-shot RX100 IV aka DSC-RX100M4,2015,Marketed: 11-Jun-2015;Lens Mount:  Fixed;Lens: 24-70mm f/1.8-2.8;Megapixels: 16.8
Sony,Sony RX10 II aka DSC-RX10M2,2015,Marketed: 11-Jun-2015;Lens Mount:  Fixed;Lens: 24-200mm f/2.8;Megapixels: 16.8
Sony,Sony Cyber-shot DSC-HX90 aka DSC-HX90V,2015,Marketed: 14-Apr-2015;Lens Mount:  Fixed;Megapixels: 18.2
Sony,Sony Cyber-shot DSC-WX500,2015,Marketed: 14-Apr-2015;Lens Mount:  Fixed;Megapixels: 18.2
Sony,Sony DSC-QX30,2014,Marketed: 03-Sep-2014;Lens Mount:  Fixed;Lens: 24-720mm f/3.5;Shutter Speeds: 80-3200;Megapixels: 20.4
Sony,Sony ILCE-QX1,2014,"Marketed: 03-Sep-2014;Shutter Speeds: 100-16,000;Megapixels: 20.1"
Sony,Sony Alpha α5100,2014,Marketed: 18-Aug-2014;Megapixels: 24.3
Sony,Sony Cyber-shot RX100 III aka DSC-RX100M3,2014,Marketed: 16-May-2014;Lens Mount:  Fixed;Lens: 24-70mm f/1.8;Megapixels: 20.1
Sony,Sony Alpha α77 II aka ILCA-77M2,2014,Marketed: 01-May-2014;Megapixels: 24.3
Sony,Cyber-shot Sony H400,2014,Marketed: 11-Feb-2014;Megapixels: 20.1
Sony,Sony α6000 aka Sony ILCE-6000,2014,Marketed: 11-Feb-2014;Megapixels: 24.3
Sony,Sony Cyber-shot H300 ,2014,Marketed: 11-Feb-2014;Megapixels: 20.1
Sony,Sony Cyber-shot W800 ,2014,Marketed: 11-Feb-2014;Megapixels: 20.1
Sony,Sony Cyber-shot WX350 ,2014,Marketed: 11-Feb-2014;Megapixels: 18.2
Sony,Sony Alpha α5000,2014,Marketed: 06-Jan-2014;Lens Mount: Alpha;Megapixels: 20.1
Sony,Sony  Cyber-shot W830,2014,Marketed: 06-Jan-2014;Megapixels: 20.1
Sony,Sony α7R,2013,Marketed: 15-Oct-2013;Megapixels: 36.4
Sony,Sony a7,2013,Marketed: 15-Oct-2013;Lens Mount:  Fixed;Lens: 28-70mm f/3.5-5.6;Megapixels: 24.3
Sony,Sony Cyber-shot DSC-RX10,2013,Marketed: 15-Oct-2013;Lens Mount:  Fixed;Lens: 24-200mm f/2.8;Megapixels: 20.2
Sony,Sony Cyber-shot DSC-QX10,2013,Marketed: 04-Sep-2013;Lens Mount:  Fixed;Lens:  f/3.3-5.9;Megapixels: 18.2
Sony,Sony Cyber-shot DSC-QX100,2013,Marketed: 04-Sep-2013;Megapixels: 20.9
Sony,"Sony Alpha α3000 aka ILCE-3000, ILCE-3500",2013,Marketed: 28-Aug-2013;Megapixels: 20.1
Sony,Sony α NEX-5T ,2013,Marketed: 27-Aug-2013;Lens Mount:  Fixed;Lens:  f/3.5-5.6;Megapixels: 16.1
Sony,Sony Cyber-shot RX100 II,2013,Marketed: 27-Jun-2013;Megapixels: 20.2
Sony,Sony Cyber-shot RX1R,2013,Marketed: 27-Jun-2013;Lens Mount:  Fixed;Lens: 35mm f/2-22;Megapixels: 24.7
Sony,Sony Xperia Tablet Z aka SGP311,2013,Marketed: 01-May-2013;Lens Mount: Alpha;Megapixels: 8.1
Sony,Sony Cyber-shot HX50V,2013,Marketed: 23-Apr-2013;Lens Mount:  Fixed;Lens: 24-720mm f/3.5-6.3;Megapixels: 20.4
Sony,Sony α NEX-3N,2013,Marketed: 25-Feb-2013;Megapixels: 16.1
Sony,Sony Cyber-shot HX300,2013,Marketed: 25-Feb-2013;Lens Mount:  Fixed;Lens: 26-1300mm;Megapixels: 20.4
Sony,Sony Cyber-shot TX30 Waterproof Camera,2013,Marketed: 25-Feb-2013;Lens Mount:  Fixed;Lens: 26-130mm f/3.5-4.8;Megapixels: 18.2
Sony,Sony Cyber-shot WX300,2013,Marketed: 25-Feb-2013;Lens Mount:  Fixed;Lens: 27-540mm;Megapixels: 18.2
Sony,Sony SLT-A58,2013,Marketed: 25-Feb-2013;Lens Mount:  Fixed;Lens: 18-55mm f/3.5-5.6;Megapixels: 20.4
Sony,Sony Cyber-shot DSC-WX60,2013,Marketed: 18-Feb-2013;Megapixels: 16.2
Sony,Sony Cyber-shot DSC-H200,2013,Marketed: 08-Jan-2013;Lens Mount: Alpha;Megapixels: 20.1
Sony,Sony Cyber-shot DSC-WX200,2013,Marketed: 08-Jan-2013;Lens Mount:  Fixed;Lens: 25-250mm f/3.3-5.9;Megapixels: 18.2
Sony,Sony Cyber-shot H200,2013,Marketed: 07-Jan-2013;Lens Mount: Alpha;Megapixels: 20.1
Sony,Sony Cyber-shot TF1,2013,Marketed: 07-Jan-2013;Lens Mount:  Fixed;Lens: 27-108mm f/3.6-4.7;Megapixels: 16.1
Sony,Sony Cyber-shot W710,2013,Marketed: 07-Jan-2013;Lens Mount:  Fixed;Lens: 5-25mm f/3.2-6.5;Megapixels: 16.1
Sony,Sony Cyber-shot W730,2013,Marketed: 07-Jan-2013;Lens Mount:  Fixed;Lens: 28-244mm f/3.3-6.3;Megapixels: 16.1
Sony,Sony Cyber-shot WX80,2013,Marketed: 07-Jan-2013;Lens Mount:  Fixed;Lens: 28-224mm f/3.3-8;Megapixels: 16.2
Sony,Sony a99 aka SLT-A99V,2012,Marketed: 12-Sep-2012;Megapixels: 24.3
Sony,Sony Cyber-shot DSC-RX1,2012,Marketed: 12-Sep-2012;Lens Mount:  Fixed;Lens: 35mm f/2-22 ø49;Megapixels: 24.3
Sony,Sony Cyber-shot RX1,2012,Marketed: 12-Sep-2012;Megapixels: 24.3
Sony,Sony α NEX-5R ,2012,Marketed: 29-Aug-2012;Lens Mount:  Fixed;Lens: 18-55mm f/3.5-5.6 ø49;Megapixels: 16.1
Sony,Sony Cyber-shot RX100 aka DSC-RX100,2012,Marketed: 05-Jul-2012;Megapixels: 20.2
Sony,Sony Alpha NEX-F3,2012,Marketed: 16-May-2012;Lens Mount: Alpha;Megapixels: 16.7
Sony,Sony SLT-A37,2012,Marketed: 16-May-2012;Lens Mount: Alpha;Megapixels: 16.1
